"PlayerID","Name","Season_future","Start_IP_future","ERA_Minus_future","Age","Start_IP_past1","xFIP_Minus_past1","SIERA_past1","K_Rate_Plus_past1","K_BB_Rate_past1","botStf_past1","Stuff_Plus_past1","Pitching_Plus_past1"
"6893_456501","Johnny Cueto",2022,153.03000183,83.84456952,36,112.02999955,100.303102,4.447654128,85.07884507,0.1378,38.14195555,85.23041783,99.19938719
"1943_425844","Zack Greinke",2022,137,91.01934177,38,168.05999907,99.15196253,4.580385748,73.7814553,0.1177,31.44338027,92.1,98.10336634
"15488_622608","Antonio Senzatela",2022,92.029999541,108.7470024,27,156.05999907,98.1254856,4.440010175,67.22765917,0.109,35.47919266,89.64875,97.754625
"20430_665621","Rony García",2022,37,131.2058587,24,0,NA,NA,NA,NA,NA,NA,NA
"18376_656818","Connor Overton",2022,24.060000228,42.87129222,28,0,NA,NA,NA,NA,NA,NA,NA
"27468_672282","Reid Detmers",2022,129,95.24873807,22,20.060000228,136.5445725,5.268623236,81.61726176,0.0792,41.27944433,90.36949602,94.4132626
"15734_641745","Brad Keller",2022,122.02999955,121.9543811,26,133.05999907,106.4995997,4.837328087,84.93184639,0.0914,47.01682135,98.20941378,97.17454001
"11423_500779","José Quintana",2022,165.06000024,72.23486561,33,35,93.35661064,4.517082455,125.0105611,0.1412,41.62855272,87.77319728,90.8644898
"20369_666159","Matt Manning",2022,63,88.06561036,24,85.029999541,119.4625013,5.270286635,64.23384524,0.0623,43.65731714,89.81315975,98.086981
"15467_594835","Marco Gonzales",2022,183,111.0949149,30,143.03000183,120.2007986,4.941941722,80.09726428,0.1128,39.03923687,94.76175075,98.71203105
"30074_681217","Chase Silseth",2022,28.060000228,166.6850957,22,0,NA,NA,NA,NA,NA,NA,NA
"12718_605288","Adrian Houser",2022,100.05999907,119.0835535,29,135.03000183,103.5367143,4.84499171,73.2583094,0.0634,39.91088332,89.39639964,95.47623762
"13345_570666","Luis Cessa",2022,44,100.9425441,30,0,NA,NA,NA,NA,NA,NA,NA
"26108_669467","Andre Pallante",2022,54.029999541,100.6845145,23,0,NA,NA,NA,NA,NA,NA,NA
"21846_666142","Cole Ragans",2022,40,124.5470922,24,0,NA,NA,NA,NA,NA,NA,NA
"12049_543294","Kyle Hendricks",2022,84.029999541,119.909385,32,181,108.5461411,4.701095086,71.58715982,0.1108,40.12901312,77.41621524,97.45265439
"19388_664062","Tony Gonsolin",2022,130.03000183,54.23939483,28,50.029999541,107.240666,4.548868764,117.7191307,0.1395,47.7736145,100.245283,95.58701443
"10021_501985","Mike Minor",2022,98,142.4378757,34,158.05999907,100.8060008,4.203317747,96.62954733,0.1614,48.91282717,92.92116341,99.21236127
"6902_527048","Martín Pérez",2022,196.03000183,72.6638101,31,100,105.3929427,4.624867834,82.87216936,0.1169,40.94564072,86.00080296,95.70494132
"19754_665665","Reiver Sanmartin",2022,11.030000114,466.5425575,26,11.059999943,81.32117352,3.693451456,100.3987539,0.1915,44.4048026,90.55777778,100.2372222
"25388_663752","Cody Morris",2022,20.060000228,57.27631533,25,0,NA,NA,NA,NA,NA,NA,NA
"13164_593958","Eduardo Rodriguez",2022,91,104.15452,29,156.05999907,80.16958365,3.650471651,118.7950497,0.2039,46.97617018,86.2841639,101.3760059
"19990_669060","Bryse Wilson",2022,93.029999541,145.740585,24,73.089999772,120.2770475,5.268736083,61.28235613,0.0745,43.01858563,86.20637691,98.44156071
"16094_605507","Zach Thompson",2022,102.02999955,126.4916142,28,63.060000228,106.3098882,4.563909578,89.70991315,0.1255,49.24563526,98.42114804,97.45377644
"15038_608566","Germán Márquez",2022,181.05999907,106.290937,27,180,85.59013874,4.074764819,99.86754332,0.1481,44.96875464,93.50964029,97.04816547
"19345_641726","Daulton Jefferies",2022,39.029999541,154.3980304,26,0,NA,NA,NA,NA,NA,NA,NA
"14739_621112","Paul Blackburn",2022,111.02999955,115.6416037,28,38.029999541,106.0948216,4.707269698,64.45922693,0.0914,38.33382488,86.80926471,96.41970588
"17425_607200","Erick Fedde",2022,127,143.105627,29,131.05999907,95.68836855,4.299257119,93.3523976,0.1364,47.68658737,91.39086681,96.9832981
"19871_656353","Tucker Davidson",2022,48.120000171,155.8217032,26,20,104.1594964,4.644704695,93.03104659,0.1205,42.9565102,95.12145215,96.46930693
"24580_680686","Josiah Gray",2022,148.05999907,123.7399888,24,66.060000228,121.3187478,4.761285891,102.066821,0.1276,47.69705653,99.83300465,96.38182854
"20962_660730","Elvin Rodriguez",2022,23.030000114,247.6848868,24,0,NA,NA,NA,NA,NA,NA,NA
"13339_592716","Adrian Sampson",2022,98.059999085,81.99202876,30,24,113.1799716,4.501390908,79.60388542,0.134,42.6482781,85.69220779,91.7787013
"18510_642028","Josh Rogers",2022,14,126.650973,27,35.060000228,141.7366514,5.778053234,62.49988649,0.053,38.30702452,84.65196998,94.48893058
"6397_543606","Jake Odorizzi",2022,106.02999955,110.6662745,32,100.05999907,114.0179226,4.681043169,89.41380777,0.1265,35.1105066,89.25501963,98.6931576
"13050_543101","Anthony DeSclafani",2022,19,170.4707357,32,167.05999907,93.0201876,4.10566572,96.45625317,0.1627,46.93227473,97.65035489,102.7482256
"19225_669952","Mitch White",2022,79.060000228,137.08978,27,16,78.03922891,3.57082205,128.6929483,0.2143,45.11782535,95.58976378,103.9047244
"21183_528748","Humberto Castellanos",2022,41.029999541,139.6441347,24,34,127.6391324,5.346570383,55.44594116,0.068,37.30289776,80.14258555,96.29125475
"26221_686752","Ryan Pepiot",2022,31.030000114,101.8894956,24,0,NA,NA,NA,NA,NA,NA,NA
"22810_672710","Roansy Contreras",2022,87.029999541,92.94955061,22,0,NA,NA,NA,NA,NA,NA,NA
"19962_666214","Joey Wentz",2022,32.060000228,77.84363341,24,0,NA,NA,NA,NA,NA,NA,NA
"24606_680739","Josh Winder",2022,53,115.1951754,25,0,NA,NA,NA,NA,NA,NA,NA
"20302_656849","David Peterson",2022,91,100.0063648,26,66.059999085,92.37082428,4.273482672,103.1337214,0.1394,50.41077955,85.789375,93.74232143
"19795_624522","Keegan Thompson",2022,78.029999541,120.4876752,27,16.030000114,132.2564368,5.646224094,73.23988915,0.0366,42.5752809,96.25086705,92.66127168
"22224_669169","Jonathan Heasley",2022,104,130.605879,25,14.059999943,131.811958,5.514525304,44.12137443,0.0508,35.39161624,93.5572,95.726
"5524_518516","Madison Bumgarner",2022,158.05999907,120.3264955,32,146.03000183,114.3571264,4.566270792,86.77501641,0.1387,41.00848923,93.82299606,97.39544459
"13183_605200","Zach Davies",2022,134.03000183,100.8083701,29,148,118.5402591,5.361119197,73.20856314,0.0584,34.49521533,76.37595183,90.13329448
"19312_615698","Cal Quantrill",2022,186.03000183,88.93741268,27,121,103.0652919,4.507921418,86.77203659,0.1293,42.5719041,89.6478694,95.4615938
"21455_663460","Kris Bubic",2022,128,137.4305714,24,103.05999907,103.6492815,4.694725726,89.4958221,0.1076,42.71419878,79.49072923,91.955342
"19409_641540","Dane Dunning",2022,153.03000183,112.2403167,27,114.05999907,91.84076626,4.195438943,95.15243433,0.1328,39.96726422,77.83161605,94.41887202
"16256_607536","Kyle Freeland",2022,174.05999907,97.2845984,29,120.05999907,100.239451,4.4428057,87.46122694,0.1301,41.65847344,81.83722783,95.51274562
"19695_657756","Connor Seabold",2022,18.030000114,274.169067,26,0,NA,NA,NA,NA,NA,NA,NA
"9434_572971","Dallas Keuchel",2022,60.060000228,231.4007991,34,156.03000183,110.4601286,5.021150738,56.59045838,0.0478,44.07084251,78.01653846,93.76119231
"18331_621076","James Kaprielian",2022,134,114.2083612,28,111.02999955,107.8500672,4.318511214,105.206439,0.1567,37.99093944,86.45,95.75694444
"21741_665871","Javier Assad",2022,36.060000228,73.54432796,24,0,NA,NA,NA,NA,NA,NA,NA
"20565_676194","Jackson Tetreault",2022,21,126.650973,26,0,NA,NA,NA,NA,NA,NA,NA
"20206_657508","Mike Baumann",2022,18.030000114,142.3203714,26,0,NA,NA,NA,NA,NA,NA,NA
"27779_693821","Bryce Elder",2022,51.060000228,67.92935018,23,0,NA,NA,NA,NA,NA,NA,NA
"11589_570632","José Ureña",2022,89.029999541,110.2374371,30,83,116.2631154,5.230045823,61.81649041,0.0449,44.35368205,92.3296875,94.2381392
"19487_656970","Devin Smeltzer",2022,62.060000228,104.9199387,26,0,NA,NA,NA,NA,NA,NA,NA
"20492_663554","Casey Mize",2022,10,138.7033363,25,150.03000183,102.0997786,4.44970984,83.65278015,0.1258,50.83689166,100.0197111,98.95713679
"19269_643615","T.J. Zeuch",2022,10.059999943,356.9028678,26,11,144.079514,6.13347473,44.2714471,0,46.18728805,103.6746032,96.27671958
"21690_665795","Edward Cabrera",2022,71.059999085,74.17519085,24,26.030000114,121.1637994,5.313153492,100.0945152,0.075,57.12818025,105.6697479,92.9710084
"17479_656427","Jack Flaherty",2022,35,110.712947,26,76.029999541,93.47905269,3.947680697,112.0257084,0.1815,49.12998571,100.393064,100.6470274
"17964_656457","Tyler Gilbert",2022,31.030000114,134.6160729,28,36.029999541,124.8730119,5.443151953,59.99671213,0.0629,36.73848777,82.80509434,98.22962264
"13896_623167","Chris Flexen",2022,121,108.0125885,27,179.05999907,106.2836733,4.699517931,73.1882899,0.1147,40.52304656,93.33113879,98.44046263
"22294_669461","Matthew Liberatore",2022,29.060000228,138.2995587,22,0,NA,NA,NA,NA,NA,NA,NA
"25097_682051","Garrett Hill",2022,42.060000228,108.3619008,26,0,NA,NA,NA,NA,NA,NA,NA
"20132_670124","Adam Oller",2022,66,180.3492303,27,0,NA,NA,NA,NA,NA,NA,NA
"21366_657248","Glenn Otto",2022,135.05999907,116.8408473,26,23.030000114,81.70192377,3.815751631,109.4422082,0.1802,50.9989696,98.23236607,102.4720982
"19206_641712","Dakota Hudson",2022,136.05999907,115.080818,27,0,NA,NA,NA,NA,NA,NA,NA
"5372_501381","Michael Pineda",2022,46.060000228,148.6106163,33,106.02999955,99.96857962,4.373212802,82.68635746,0.1457,34.52874347,77.8057971,98.65126812
"15551_643410","Mark Leiter Jr.",2022,14.030000114,203.8153632,31,0,NA,NA,NA,NA,NA,NA,NA
"10732_571800","Drew Hutchison",2022,89.059999085,116.0157557,31,0,NA,NA,NA,NA,NA,NA,NA
"19979_668676","Zach Plesac",2022,130.05999907,114.1434025,27,142.05999907,111.2291897,4.734167158,72.55186994,0.1104,34.63878248,83.80639746,99.27059891
"19874_656412","Alex Faedo",2022,53.060000228,142.1492977,26,0,NA,NA,NA,NA,NA,NA,NA
"20231_656657","Zach Logue",2022,49.029999541,167.4175125,26,0,NA,NA,NA,NA,NA,NA,NA
"22925_672851","Joan Adon",2022,64.059999085,174.7978318,23,0,NA,NA,NA,NA,NA,NA,NA
"16981_595881","Tyler Beede",2022,15,234.020635,29,0,NA,NA,NA,NA,NA,NA,NA
"21956_666721","Max Castillo",2022,25.090000201,173.1923293,23,0,NA,NA,NA,NA,NA,NA,NA
"6895_502624","Chase Anderson",2022,22.030000114,142.0515557,34,36.029999541,138.3456237,5.479565767,69.35548082,0.0599,43.05013578,93.04788937,94.8363901
"6345_502042","Chris Archer",2022,102.05999907,118.9348925,33,17.030000114,108.0490165,4.268554477,114.4908812,0.1667,41.37390225,104.9047273,98.99709091
"20277_676265","Cory Abbott",2022,39,147.7594686,26,0,NA,NA,NA,NA,NA,NA,NA
"22713_672578","Carlos Hernández",2022,29.060000228,225.1739987,25,58.029999541,126.1514551,5.555919228,68.69452882,0.05,51.66067987,108.2936306,98.80785563
"14975_641771","Chad Kuhl",2022,137,122.6227307,29,67,118.4378338,5.100029394,86.39109918,0.0799,48.13440422,100.8404057,92.34852071
"21453_663455","Konnor Pilkington",2022,51,116.0502399,24,0,NA,NA,NA,NA,NA,NA,NA
"26285_674072","Tommy Henry",2022,47,132.2542452,24,0,NA,NA,NA,NA,NA,NA,NA
"19951_666120","Ian Anderson",2022,111.05999907,121.7909532,24,128.03000183,93.09329446,4.377603648,99.42632726,0.1327,41.65125656,89.58450185,95.11037823
"27517_657649","Jared Koenig",2022,25.030000114,172.6008356,28,0,NA,NA,NA,NA,NA,NA,NA
"3284_434671","Aníbal Sánchez",2022,69.029999541,105.4917901,38,0,NA,NA,NA,NA,NA,NA,NA
"26213_668873","Caleb Kilian",2022,11.030000114,257.7666492,25,0,NA,NA,NA,NA,NA,NA,NA
"21461_663485","Cole Sands",2022,12.030000114,247.5146341,24,0,NA,NA,NA,NA,NA,NA,NA
"19705_664161","Matt Swarmer",2022,24.060000228,145.7634602,28,0,NA,NA,NA,NA,NA,NA,NA
"19457_650530","Bryan Garcia",2022,20.030000114,90.95315815,27,0,NA,NA,NA,NA,NA,NA,NA
"27505_685503","Kohei Arihara",2022,18,251.6102872,29,40.060000228,128.1052801,5.390254698,58.4980019,0.0618,45.55006053,87.88527246,91.28703976
"13475_596057","Daniel Norris",2022,10.089999949,82.30265102,29,0,NA,NA,NA,NA,NA,NA,NA
"19268_643290","Justin Dunn",2022,31,143.2732884,26,50.029999541,130.6185653,5.177187681,97.51903186,0.0917,53.22411117,113.4420023,102.1242808
"20298_646242","Jhonathan Diaz",2022,11.030000114,60.23099875,25,0,NA,NA,NA,NA,NA,NA,NA
"19716_669160","Dustin May",2021,23,66.89530071,23,46.060000228,95.34841929,4.616150629,73.58346753,0.1053,67.43123067,99.60372414,108.5482759
"7531_543521","Collin McHugh",2021,12,0,34,0,NA,NA,NA,NA,NA,NA,NA
"10954_594798","Jacob deGrom",2021,92,26.8922526,33,68,55.42327739,2.701444139,164.4063004,0.3209,77.69984922,137.6461199,117.4406526
"17282_656629","Michael Kopech",2021,14,44.15925154,25,0,NA,NA,NA,NA,NA,NA,NA
"14765_628711","Julio Urías",2021,185.05999907,72.21385071,24,49,111.6574997,4.913758923,83.89354218,0.1188,59.95033554,101.6052425,106.1782438
"13125_543037","Gerrit Cole",2021,181.03000183,76.14117185,30,73,75.75756201,3.208733856,140.268297,0.2674,64.9184209,128.3926018,113.8130507
"22264_669358","Shane Baz",2021,13.030000114,49.03128227,22,0,NA,NA,NA,NA,NA,NA,NA
"10310_554430","Zack Wheeler",2021,213.03000183,65.99735388,31,71,84.4003436,4.073810391,77.96564785,0.1285,58.18443255,104.1193129,107.0579387
"25385_656876","Drew Rasmussen",2021,42,46.69634129,25,0,NA,NA,NA,NA,NA,NA,NA
"9132_543135","Nathan Eovaldi",2021,182.03000183,81.76840906,31,48.029999541,74.40765485,3.44967981,112.2986216,0.2261,56.04484828,111.9122995,109.7220588
"14374_607192","Tyler Glasnow",2021,88,64.38434936,27,57.029999541,61.541148,3.035796175,164.3193069,0.2899,77.24444628,156.4034591,111.7909853
"19361_669203","Corbin Burnes",2021,167,57.65793599,26,47,58.42339241,2.993048686,156.0861435,0.2842,67.42976979,116.7033792,104.8032541
"16162_605540","Brandon Woodruff",2021,179.03000183,60.85174399,28,73.059999085,74.03271246,3.303301383,131.5811515,0.2491,60.13325842,112.8772803,110.0053068
"18684_645261","Sandy Alcantara",2021,205.05999907,75.77762344,25,42,90.68091757,4.392800315,96.06298378,0.1395,58.53344406,112.9515106,104.5933535
"16269_607644","John Means",2021,146.05999907,82.04945117,28,43.060000228,100.0326791,3.925144367,102.5559309,0.1989,59.61763471,98.80026918,106.9043069
"21483_663556","Shane McClanahan",2021,123.02999955,83.04398802,24,0,NA,NA,NA,NA,NA,NA,NA
"19374_621111","Walker Buehler",2021,207.05999907,60.32992111,26,36.060000228,88.34235481,3.799130522,121.0463969,0.2109,67.97815512,125.8011667,113.6893333
"16502_642232","Ryan Yarbrough",2021,117,132.2397813,29,46.060000228,102.0769981,4.716649113,75.20768283,0.115,49.93991355,90.32832861,101.572238
"16137_607074","Carlos Rodón",2021,132.05999907,54.36677807,28,0,NA,NA,NA,NA,NA,NA,NA
"22286_669432","Trevor Rogers",2021,133,62.60308216,23,28,82.37009064,3.855413933,127.098717,0.2,58.99785715,103.6698944,104.6075704
"17085_641154","Pablo López",2021,102.05999907,72.78131914,25,57.029999541,83.73656924,3.980741072,104.1503374,0.1708,54.20861976,101.4490022,102.3281596
"14107_592332","Kevin Gausman",2021,192,69.68564437,30,54.060000228,66.70964894,3.175760138,141.8512464,0.2679,60.27603193,113.5352941,109.6714761
"20418_676596","Josh Fleming",2021,56.029999541,150.8651878,25,25.060000228,81.72383444,3.903361503,87.62060129,0.1553,52.15438461,98.80104167,99.79921875
"13074_506433","Yu Darvish",2021,166.03000183,106.2218698,34,76,63.54181764,3.136531995,132.6619605,0.266,58.73756317,110.244087,104.479913
"12880_542881","Tyler Anderson",2021,166.08999976,107.54555,31,54,133.9962307,5.708771154,66.1413856,0.0633,52.8509796,92.80924658,98.50856164
"16149_605400","Aaron Nola",2021,180.05999907,109.8107128,28,71.029999541,62.93630425,3.246113673,140.7321431,0.2526,58.44441586,118.8173496,107.2788143
"18413_664353","José Urquidy",2021,107,84.33909562,26,29.060000228,120.5553286,5.414968315,62.9818033,0.0776,51.24300935,107.7333333,108.3310023
"10603_519242","Chris Sale",2021,42.060000228,68.96669845,32,0,NA,NA,NA,NA,NA,NA,NA
"22815_672715","Luis Patiño",2021,68.029999541,114.8047233,21,0,NA,NA,NA,NA,NA,NA,NA
"12703_545333","Trevor Bauer",2021,107.05999907,63.28553979,30,73,73.20073953,2.937124762,152.3965431,0.2986,65.53968567,115.5088412,111.1690129
"15474_608337","Lucas Giolito",2021,178.05999907,80.73877606,26,72.029999541,75.1952931,3.51319633,144.7449449,0.2396,57.46020723,107.0575433,101.6461665
"20099_663978","Chris Paddack",2021,106.02999955,127.8147348,25,59,84.64055088,3.90592548,100.2955859,0.1878,49.86251423,95.83087318,103.0371102
"16207_605513","Spencer Turnbull",2021,50,66.40359564,28,56.060000228,101.7867298,4.999931066,90.56887397,0.0909,53.85363113,104.2254432,99.6987487
"16511_656756","Jordan Montgomery",2021,157.03000183,90.45613517,28,44,81.80653273,3.842078018,104.6561389,0.1969,46.77069629,104.6495968,93.6313172
"15689_622491","Luis Castillo",2021,187.05999907,90.16037088,28,70,63.54239138,3.347079544,129.1299748,0.2226,66.22518495,107.307807,102.0085088
"11674_592791","Jameson Taillon",2021,144.03000183,101.546861,29,0,NA,NA,NA,NA,NA,NA,NA
"11486_592662","Robbie Ray",2021,193.03000183,63.1668543,29,48.030000114,133.8821395,5.625865914,115.4339181,0.0847,52.84099857,98.17702116,91.902453
"13774_621107","Zach Eflin",2021,105.05999907,98.92300861,27,56.029999541,69.63254373,3.408439318,125.6625731,0.2373,45.28600545,95.56875,103.43875
"2520_458681","Lance Lynn",2021,157,61.69169324,34,84,97.43670068,4.077957662,111.187438,0.186,57.31300059,105.7373745,106.822023
"14309_593423","Frankie Montas",2021,187,81.6252535,28,53,97.93877937,4.398668128,108.7995408,0.1561,56.50771386,106.1871429,101.9097802
"3137_453286","Max Scherzer",2021,179.02999955,58.88722407,36,67.029999541,79.40335128,3.56085545,132.1252196,0.2339,58.01496548,118.9031353,108.7470297
"15423_571760","Andrew Heaney",2021,120,125.4764763,30,66.059999085,93.15516198,4.077493031,107.8246347,0.1828,47.3546392,96.87079482,103.6936229
"15440_571510","Matthew Boyd",2021,78.059999085,89.6870192,30,60.029999541,111.8237191,4.595349731,95.14941422,0.1402,43.67339705,91.10887246,95.93696858
"13743_608331","Max Fried",2021,165.05999907,71.46906255,27,56,90.93757182,4.320549544,94.56749749,0.1384,54.31176514,101.0182832,102.348495
"19826_642092","Riley Smith",2021,25,188.2998689,26,0,NA,NA,NA,NA,NA,NA,NA
"19755_660271","Shohei Ohtani",2021,130.03000183,72.08827051,26,0,NA,NA,NA,NA,NA,NA,NA
"17186_659275","Dinelson Lamet",2021,29.030000114,100.3876238,28,69,74.20769974,3.158592313,147.5677985,0.2734,67.30354964,120.1549377,106.557047
"17874_641482","Nestor Cortes",2021,73.029999541,72.41388069,26,0,NA,NA,NA,NA,NA,NA,NA
"17735_641302","Tyler Alexander",2021,66.059999085,77.81667209,26,0,NA,NA,NA,NA,NA,NA,NA
"17995_657277","Logan Webb",2021,147.03000183,75.67689291,24,48.060000228,100.8648169,4.693457771,87.05391575,0.1096,53.56735098,93.02122302,95.15719424
"3542_518633","Danny Duffy",2021,60,56.6330384,32,56,111.3958255,4.609542799,102.4946302,0.1464,49.62479563,92.52145923,98.17982833
"13361_571927","Steven Matz",2021,150.05999907,85.04077308,30,25.060000228,100.2200931,4.421515099,97.23399086,0.1557,51.43218743,95.62015209,101.4423954
"12304_605135","Chris Bassitt",2021,157.03000183,76.2273805,32,63,100.9468581,4.464396082,90.56207004,0.1456,48.0180285,88.93103082,99.26609989
"19853_650633","Michael King",2021,24.060000228,129.1704669,26,14,121.2253529,5.085390272,101.1195733,0.1029,42.5451326,91.25920578,94.35306859
"17859_640470","Adbert Alzolay",2021,106.02999955,124.256584,26,16.030000114,88.56802715,4.57781468,124.6065853,0.1471,51.13094586,102.7874564,97.7369338
"22267_669373","Tarik Skubal",2021,143.05999907,101.1073231,24,27,109.4940745,4.29016431,114.8491707,0.181,59.34460819,102.9964286,101.3218254
"13164_593958","Eduardo Rodriguez",2021,156.05999907,103.9292421,28,0,NA,NA,NA,NA,NA,NA,NA
"14078_608379","Michael Wacha",2021,107.02999955,109.6352285,29,30,98.66164224,4.034847062,103.6296491,0.1942,46.32322123,93.43278085,99.71860037
"4676_450203","Charlie Morton",2021,185.05999907,78.57428524,37,38,90.13949557,3.968588764,106.175552,0.1882,53.04245245,109.164697,106.9704545
"15873_640455","Sean Manaea",2021,179.03000183,94.8423959,29,54,84.71718189,4.011772747,87.11314583,0.1667,38.78709219,92.06004932,100.4324291
"13543_605483","Blake Snell",2021,128.05999907,105.628665,28,50,68.63114209,3.569010204,133.3732304,0.2217,70.62392534,105.1472832,107.7165318
"14168_621244","José Berríos",2021,191.08999862,80.79457278,27,63,96.15664369,4.386688746,107.8360027,0.155,53.70848337,113.4162409,105.8258212
"23301_676083","Janson Junk",2021,16.030000114,87.53570876,25,0,NA,NA,NA,NA,NA,NA,NA
"13218_605242","Michael Fulmer",2021,12.059999943,114.6769571,28,27.060000228,127.4242658,5.577549395,63.19973324,0.0588,39.7803443,89.60664137,89.86110057
"18679_642547","Freddy Peralta",2021,142.03000183,67.65033979,25,0,NA,NA,NA,NA,NA,NA,NA
"16400_625643","Reynaldo López",2021,37.029999541,93.83848943,27,26.030000114,139.3858355,5.548620984,85.24129322,0.0744,41.28240324,94.4344,96.2792
"21318_656731","Tylor Megill",2021,89.059999085,112.8765274,25,0,NA,NA,NA,NA,NA,NA,NA
"12768_543243","Sonny Gray",2021,135.03000183,94.89916477,31,56,71.69933524,3.830475457,129.8029447,0.1957,58.43979213,111.1844881,99.04777663
"16358_641816","Tyler Mahle",2021,180,84.94039655,26,44.029999541,101.5472338,4.085662824,123.6636162,0.1946,54.2738829,106.6201521,105.5533587
"18525_656302","Dylan Cease",2021,165.05999907,89.56224143,25,58.029999541,132.0775409,5.856680332,74.15435368,0.0392,56.83311626,105.7354147,97.4333644
"19754_665665","Reiver Sanmartin",2021,11.059999943,34.94680507,25,0,NA,NA,NA,NA,NA,NA,NA
"14444_547943","Hyun Jin Ryu",2021,169,97.13875562,34,67,74.35476084,3.673794271,112.5185069,0.2,44.31555382,91.05251989,99.55340407
"12970_605397","Joe Musgrove",2021,176.03000183,82.21368914,28,39.060000228,71.7433715,3.497843628,140.3700689,0.2349,46.51031935,97.56225854,99.86627043
"12972_605452","Joe Ross",2021,103,95.4080642,28,0,NA,NA,NA,NA,NA,NA,NA
"9803_571945","Miles Mikolas",2021,44.060000228,103.292996,32,0,NA,NA,NA,NA,NA,NA,NA
"10021_501985","Mike Minor",2021,158.05999907,112.1180582,33,55.059999658,98.44195994,4.156737384,113.8675537,0.1795,53.82668216,90.10366936,99.24550859
"12049_543294","Kyle Hendricks",2021,181,114.8815537,31,81.029999541,84.8133926,3.998078757,86.07743791,0.1778,38.21941905,86.82741514,99.49852045
"19291_668678","Zac Gallen",2021,121.02999955,102.2860488,25,72,81.32361824,3.879108922,119.3825289,0.1959,58.63947626,106.1683408,107.6873543
"21390_657746","Joe Ryan",2021,26.060000228,94.85380076,25,0,NA,NA,NA,NA,NA,NA,NA
"16933_622694","Elieser Hernández",2021,51.060000228,99.17067757,26,25.060000228,79.54292128,3.170337711,135.8917096,0.2736,45.25914503,94.01640798,109.3046563
"16977_592866","Trevor Williams",2021,68.059999943,104.4573121,29,55.029999541,110.7234352,4.840148473,82.37879789,0.1111,43.24083673,86.63615764,101.3242365
"19225_669952","Mitch White",2021,16,151.1117061,26,0,NA,NA,NA,NA,NA,NA,NA
"21224_641927","Bailey Ober",2021,92.029999541,98.16414343,25,0,NA,NA,NA,NA,NA,NA,NA
"3184_456034","David Price",2021,41.029999541,95.71892556,35,0,NA,NA,NA,NA,NA,NA,NA
"2036_477132","Clayton Kershaw",2021,121.05999907,86.7149234,33,58.029999541,68.61379231,3.218316632,118.855512,0.2443,56.49137855,115.5352868,107.0084788
"20633_579328","Yusei Kikuchi",2021,157,106.5523465,30,47,84.86178611,4.344349628,104.1166742,0.1392,63.84873791,104.6039241,99.97177215
"6632_471911","Carlos Carrasco",2021,53.060000228,150.8759252,34,68,81.83761536,3.91251382,125.8577546,0.1964,55.6283388,108.4406458,102.4887939
"19362_669211","Keegan Akin",2021,77,156.285032,26,22.030000114,74.93117669,3.455959272,143.2527291,0.2451,52.71283007,101.2669643,105.3727679
"2429_446372","Corey Kluber",2021,80,90.27592743,35,0,NA,NA,NA,NA,NA,NA,NA
"13431_573186","Marcus Stroman",2021,179,75.39118048,30,0,NA,NA,NA,NA,NA,NA,NA
"22250_669302","Logan Gilbert",2021,119.02999955,112.8763806,24,0,NA,NA,NA,NA,NA,NA,NA
"16918_596133","Luke Weaver",2021,65.059999085,101.0145265,27,52,113.5850283,4.518021618,98.73487885,0.1568,50.81759431,106.6889463,104.7458678
"21366_657248","Glenn Otto",2021,23.030000114,209.0797381,25,0,NA,NA,NA,NA,NA,NA,NA
"2233_425794","Adam Wainwright",2021,206.03000183,74.53577905,39,65.059999085,95.00920892,4.3944419,87.31972916,0.1489,41.34441595,105.0663441,104.1526882
"14120_621121","Lance McCullers Jr.",2021,162.03000183,73.69063904,27,55,82.48389341,3.945035219,106.0196409,0.1586,49.9824761,99.04705882,100.1450226
"15454_601713","Nick Pivetta",2021,154,99.35988894,28,10,94.61593308,4.13255178,133.0203912,0.1905,44.1817117,108.625,101.3984043
"13050_543101","Anthony DeSclafani",2021,167.05999907,78.46892396,31,29.060000228,125.6656586,5.547312799,68.62137263,0.0563,45.47266015,102.8324125,91.04696133
"19268_643290","Justin Dunn",2021,50.029999541,90.64332368,25,45.060000228,140.1743266,6.070261324,82.47884369,0.0354,38.53279197,92.66281407,94.4718593
"19879_656557","Tanner Houck",2021,58.060000228,80.2521745,25,17,83.78524703,4.147706339,143.2527291,0.1905,51.78162057,100.8295455,96.09166667
"23550_676879","Aaron Ashby",2021,11.059999943,110.0439714,23,0,NA,NA,NA,NA,NA,NA,NA
"21052_661563","Luis Gil",2021,29.030000114,72.41392872,23,0,NA,NA,NA,NA,NA,NA,NA
"13781_622072","Alex Wood",2021,138.05999907,94.87945186,30,0,NA,NA,NA,NA,NA,NA,NA
"17149_593334","Domingo Germán",2021,91,100.3714255,28,0,NA,NA,NA,NA,NA,NA,NA
"18361_664045","Thomas Eshelman",2021,21,184.5399531,27,14.059999943,136.5719536,5.730742584,59.50497962,0.0769,33.5010849,73.96192469,89.26945607
"19269_643615","T.J. Zeuch",2021,11,109.2003306,25,0,NA,NA,NA,NA,NA,NA,NA
"8246_502179","Paolo Espino",2021,86,106.8155501,34,0,NA,NA,NA,NA,NA,NA,NA
