"PlayerID","Name","Season_future","Start_IP_future","ERA_Minus_future","Age","Start_IP_past1","ERA_past1","ERA_Minus_past1","FIP_past1","FIP_Minus_past1","xFIP_past1","xFIP_Minus_past1","SIERA_past1","K_Rate_past1","K_Rate_Plus_past1","BB_Rate_past1","BB_Rate_Plus_past1","K_BB_Rate_past1","WHIP_past1","WHIP_Plus_past1","GB_Rate_past1","GB_Rate_Plus_past1","Zone_Rate_past1","F_Strike_Rate_past1","CSW_Rate_past1","Stuff_Plus_past1","Location_Plus_past1","Pitching_Plus_past1","botStf_past1","botCmd_past1","botOvr_past1","xERA_past1","Start_IP_past2","ERA_past2","ERA_Minus_past2","FIP_past2","FIP_Minus_past2","xFIP_past2","xFIP_Minus_past2","SIERA_past2","K_Rate_past2","K_Rate_Plus_past2","BB_Rate_past2","BB_Rate_Plus_past2","K_BB_Rate_past2","WHIP_past2","WHIP_Plus_past2","GB_Rate_past2","GB_Rate_Plus_past2","Zone_Rate_past2","F_Strike_Rate_past2","CSW_Rate_past2","xERA_past2","Start_IP_past3","ERA_past3","ERA_Minus_past3","FIP_past3","FIP_Minus_past3","xFIP_past3","xFIP_Minus_past3","SIERA_past3","K_Rate_past3","K_Rate_Plus_past3","BB_Rate_past3","BB_Rate_Plus_past3","K_BB_Rate_past3","WHIP_past3","WHIP_Plus_past3","GB_Rate_past3","GB_Rate_Plus_past3","Zone_Rate_past3","F_Strike_Rate_past3","CSW_Rate_past3","xERA_past3","vFB_past1","Start_IP_past","ERA_past","ERA_Minus_past","FIP_past","FIP_Minus_past","xFIP_past","xFIP_Minus_past","SIERA_past","K_Rate_past","K_Rate_Plus_past","BB_Rate_past","BB_Rate_Plus_past","K_BB_Rate_past","WHIP_past","WHIP_Plus_past","GB_Rate_past","GB_Rate_Plus_past","Zone_Rate_past","F_Strike_Rate_past","CSW_Rate_past"
"2429_446372","Corey Kluber",2023,41.060000228,137.9959925,37,164,4.335365854,116.9410308,3.569746883,94.01925916,3.916089899,99.2699709,3.845902015,0.2017,90.80467736,0.0305,37.97778373,0.1713,1.213414634,96.86935796,0.360784313,85.18747993,0.4254,0.6836,0.2971,102.0740016,103.9306846,103.2881826,46.12564552,55.0202043,58.08459973,4,164,3.825,90.27592743,3.845030308,88.9565931,4.375553803,102.1158739,4.371239973,0.2405,104.3300146,0.0968,113.8099522,0.1437,1.3375,102.7928942,0.424657534,100.519937,0.3969,0.6452,0.2922,4.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.90833198,328,4.080182927,103.608479115,3.7073885955,91.48792613,4.145821851,100.6929224,4.108570994,0.2211,97.56734598,0.06365,75.893867965,0.1575,1.275457317,99.83112608,0.3927209235,92.853708465,0.41115,0.6644,0.29465
"17606_664299","Cristian Javier",2023,162,107.3651784,26,134.03000183,2.679907543,69.61704782,3.26875775,83.75420667,3.604819114,91.25426285,3.276038445,0.3258,146.6439748,0.0923,114.9823291,0.2335,0.96774439,77.25700279,0.26,61.39054273,0.4143,0.5537,0.2802,116.0512677,100.8904168,105.9772239,51.26865644,52.31167318,55.92583161,2.43,134.009000549,3.143833563,73.30967572,4.135783102,97.92264981,4.296142444,100.2802144,3.993420331,0.299,129.7107763,0.1082,127.3028846,0.1907,1.027396589,78.96005154,0.294642857,69.74439176,0.3874,0.4536,0.2736,4.57,51.029999541,3.681813348,83.68427465,5.27583264,119.4329578,5.082023489,114.2647829,4.689214066,0.2365,101.6176991,0.0887,97.98845661,0.1478,1.012985683,76.58237557,0.293233082,69.32912755,0.4081,0.4335,0.2637,3.06,93.89300999,319.06900192,3.03499535897831,73.4177804065533,3.95390807883837,95.4112010377783,4.13143024224068,98.7253288559875,3.80335379006127,0.300261887163305,132.330795494253,0.0984022383831246,117.439064222127,0.201817648773993,1.00003394074786,77.8643875029637,0.279865103672864,66.1688099066735,0.402010407189898,0.492433920305162,0.274789087671755
"15038_608566","Germán Márquez",2023,20,98.21264667,28,181.05999907,4.954119147,106.290937,4.714261667,111.6919467,4.017969875,100.6342589,4.267192521,0.1926,85.13558571,0.0809,97.54125076,0.1117,1.365135054,106.7220454,0.475849731,109.6041583,0.4477,0.6508,0.2568,94.07706939,99.55730891,97.39545615,45.56530756,50.3786829,46.63828404,4.49,181.017999721,4.4,90.99140325,3.864474752,86.16692612,3.641672082,85.59013874,4.074764819,0.2328,99.86754332,0.0847,95.43122691,0.1481,1.272222222,98.38392385,0.515936254,118.514219,0.4484,0.578,0.2805,4.06,81.059999085,3.746937142,73.04770154,3.277134041,69.74035475,3.833171331,86.10785885,4.274928781,0.2122,89.90510009,0.0727,78.3784902,0.1395,1.26122394,94.69714238,0.506122448,117.213596,0.4617,0.6628,0.2887,4.21,95.55316535,443.137997876,4.50694532582562,93.960268769676,4.104247872456,93.5913003736727,3.83045166623856,91.831658959612,4.19000262385198,0.212606633629579,92.0259141053317,0.0809523006525143,93.1740205530977,0.131654332977064,1.30817327251477,101.116367881673,0.497762292477672,114.635779124649,0.450546861684264,0.623256908572114,0.272316477027825
"27500_677944","Slade Cecconi",2023,17.060000228,127.8259759,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4806_448179","Rich Hill",2023,135.06000024,127.856284,43,124.02999955,4.270788923,103.7043212,3.916721509,98.63622228,4.122426175,104.5834517,4.134863546,0.2072,93.27245225,0.0703,87.64870872,0.1369,1.302952553,104.0173521,0.40161725,94.82884979,0.4646,0.6331,0.294,98.46568677,99.57045109,99.6270147,41.64455333,51.26286253,52.67058402,4.08,124.008999865,3.758031606,92.07225714,4.358467653,105.1511311,4.678882433,109.6229339,4.410724425,0.2267,97.94252115,0.0807,93.74814348,0.146,1.188437345,91.56391228,0.352245862,82.58504196,0.4686,0.6304,0.3026,4.45,38.060000228,3.025859581,69.33883031,3.993143271,90.95530667,4.92942195,110.8163086,5.165528578,0.1987,85.40066518,0.109,120.4266964,0.0897,1.163792147,87.98344217,0.405660377,95.9103244,0.441,0.5192,0.273,5.06,88.49675031,286.098999643,3.88292132040977,94.09075657731,4.11836188475381,100.438296658992,4.47097630459894,107.596966894287,4.39154512528275,0.214521470882608,94.2494929116573,0.0799561526285197,94.6529800575584,0.134565318254088,1.23480355030572,96.4864301630578,0.380755188123752,89.6656669704947,0.463194262802657,0.616777474121085,0.294934003244976
"21690_665795","Edward Cabrera",2023,91,101.2904267,25,71.059999085,3.013951991,74.17519085,4.591498842,116.6757457,4.120211305,103.1565217,4.050288073,0.2577,113.9529572,0.1134,136.7748293,0.1443,1.074418071,83.99468891,0.452941176,104.3275495,0.3572,0.5601,0.3062,104.7876543,94.9926749,94.88773663,56.14689469,43.17254462,42.41241028,4.05,71.0179997255,5.810134017,137.8244887,6.625730932,159.1274345,5.137725987,121.1637994,5.313153492,0.2333,100.0945152,0.1583,178.4862176,0.075,1.632913482,126.2770237,0.417910447,95.99699549,0.3714,0.525,0.2614,8.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0520357,142.0779988105,4.41162971744219,105.990432161701,5.60831421960051,137.895315575604,4.62881825338016,112.157499004454,4.68153412608882,0.245503606414717,107.025784531524,0.135843363605705,157.624358344892,0.109660242809012,1.35358322871026,105.129606811784,0.43543098917773,100.163503783221,0.364297901184878,0.542555187916253,0.283806621613907
"11294_594943","Zach Neal",2023,10,110.194131,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902_527048","Martín Pérez",2023,108.02999955,113.7857022,32,196.03000183,2.887950683,72.6638101,3.265231433,80.26826016,3.803617785,96.3736386,4.076585434,0.2058,92.65229659,0.084,104.721408,0.1218,1.2580667,100.4340232,0.514184397,121.40792,0.3592,0.6261,0.2722,81.57176905,102.6738503,95.59288352,37.91600863,57.81393569,46.89397308,3.59,196.009000549,4.77,103.9712069,4.910030308,113.7213174,4.517321103,105.3929427,4.624867834,0.191,82.87216936,0.0742,87.21167129,0.1169,1.52,116.8188406,0.420382165,99.5079219,0.4103,0.6247,0.2647,5.54,62,4.5,96.34531133,4.884968179,109.8466769,5.198028371,116.8862496,5.431728288,0.1756,75.45372756,0.1069,118.1014402,0.0687,1.338709677,101.2073211,0.384615384,90.93465455,0.3892,0.6489,0.2565,4.8,92.74789916,454.039002379,3.92056167193821,89.412998149865,4.19647095125603,98.7489680041175,4.30213383581439,103.068320440903,4.49832704911959,0.195286953360582,86.0817063371298,0.0828963762964092,98.9895127611173,0.112433747144171,1.38215548669518,107.612957466601,0.455996971666146,107.792483517418,0.385356475249544,0.62860900780167,0.266818375312881
"6895_502624","Chase Anderson",2023,81.029999541,114.1667629,35,22.030000114,6.04478524,142.0515557,4.366163044,103.6104539,4.262550963,106.6679947,4.441269306,0.2447,108.1825737,0.1383,166.8017994,0.1064,1.253733235,98.01299503,0.509090909,117.2607169,0.3341,0.5213,0.2386,90.93036876,96.21084599,94.9626898,40.47932794,44.46682779,39.43899319,3.75,22.0090000342,6.935785885,164.3969596,6.913152849,159.5715113,5.860309353,138.3456237,5.479565767,0.1617,69.35548082,0.1018,114.7531938,0.0599,1.541285752,119.1912367,0.372881355,85.65349349,0.387,0.5868,0.2594,5.58,26.030000114,5.810134017,126.3477809,5.28003006,119.3590254,4.368323489,98.13666171,4.466260861,0.2119,91.05046314,0.0678,74.92149457,0.1441,1.556964018,117.707491,0.404761904,95.69789833,0.4,0.5254,0.2525,6.52,92.3666705,70.0690002622,6.23748189350315,143.23654100098,5.50567776430758,127.038535163154,4.80370786808071,113.448772751124,4.77668720745729,0.206444409131753,89.6223784141077,0.10064506701377,116.320386872442,0.105799342117984,1.45670231718081,111.981506787283,0.42754957018672,99.3223483455254,0.375197391122266,0.543396968658232,0.250297101417588
"18864_658648","Pedro Avila",2023,25.060000228,118.5414582,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25595_675540","Xzavion Curry",2023,34.029999541,125.1171805,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233_425794","Adam Wainwright",2023,101,173.2234485,41,191.05999907,3.709558622,93.95010362,3.660254923,93.34412244,4.096604821,102.5741574,4.344889306,0.1781,78.73681034,0.0672,81.10795359,0.1108,1.283475979,100.338191,0.432387312,99.59330498,0.4207,0.6264,0.2786,106.2158371,103.732256,100.8269877,35.43281645,57.30989128,51.40666691,4.53,191.017999721,3.053316836,74.53577905,3.664376843,87.569663,3.871907586,91.06475409,4.134400234,0.2101,90.14723409,0.0604,68.07254641,0.1498,1.056544556,81.70506482,0.474576271,109.0135374,0.4319,0.6425,0.2976,3.84,65.059999085,3.152282555,73.42912377,4.105124881,94.55462029,4.232099567,95.00920892,4.3944419,0.2061,87.31972916,0.0573,61.74549771,0.1489,1.050760852,78.8948313,0.433862433,100.4787994,0.4204,0.6756,0.3097,4.48,88.58918297,447.137997876,3.34812574339909,82.6704083144835,3.72674580526691,91.0533962938193,4.02032875302151,96.5565996164374,4.26217812969213,0.195844535251178,84.8602018304926,0.0628545487114179,72.7219099419082,0.133004527464496,1.15266975648521,89.2580155788812,0.450625131125502,103.746484152317,0.425441005253903,0.640436699587832,0.291241976287173
"11836_592836","Taijuan Walker",2023,172.05999907,99.5692112,30,157.03000183,3.489414338,90.47205564,3.646329271,92.73903578,3.88416164,97.33325329,4.046995889,0.2034,89.92626596,0.0693,83.6282578,0.1341,1.194917842,93.41498916,0.462365591,106.4983084,0.398,0.6271,0.2664,105.0081428,100.462856,102.243562,44.45775159,54.58213942,49.95410956,3.94,157.009000549,4.431975229,110.7585188,4.673273368,111.6525482,4.48383234,105.6153017,4.484791083,0.2219,95.17703497,0.0872,98.25748816,0.1347,1.172788767,90.69450187,0.421545667,96.83203132,0.4561,0.645,0.2844,4.6,53.030000114,2.700001706,62.71044531,4.560170657,104.1920321,4.815637706,108.2450236,4.604136318,0.2222,95.5018193,0.0844,93.31888338,0.1378,1.162500734,87.88581057,0.390728476,92.3799736,0.4394,0.5689,0.2692,5,93.72333998,367.069002493,3.77853706633377,95.1386417445939,4.21761279989842,102.483645250691,4.27523218035276,102.452201802062,4.3147464813981,0.214029147342329,92.9777074628845,0.0791379707548783,91.2857137392016,0.13489117658745,1.18076915836154,91.4525425170669,0.434556073941862,100.324025679254,0.428832527017403,0.62634841134791,0.27450377882632
"20167_666205","Kyle Muller",2023,60,198.3494358,25,12.030000114,8.027048958,195.6417732,5.220543677,132.2738316,4.432767896,110.867191,4.959583455,0.2034,89.92626596,0.1356,163.5397043,0.0678,1.702707355,133.1124061,0.394736842,90.92113853,0.4378,0.6271,0.279,87.38197425,101.2420601,98.60987124,51.66369004,58.0624412,57.87392987,5.49,12.0090000342,3.785043355,88.91897236,3.730777472,89.03663098,4.931057892,116.2495776,4.913463814,0.2432,104.3456337,0.1351,152.335321,0.1081,1.177569044,91.0641719,0.356321839,81.84965515,0.3994,0.473,0.2853,3.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.23394495,24.0390001482,5.90789903007265,142.326988432072,4.47631129227103,110.674116947842,4.68169524497935,113.556033317276,4.93654377918438,0.223282615683454,97.1296515673572,0.135350218395937,157.942406633568,0.0879323972875177,1.44036757564645,112.106655326973,0.375546119861112,86.3893591902165,0.418616772807924,0.550117309627631,0.2821472482112
"22925_672851","Joan Adon",2023,46.060000228,149.3313004,24,64.059999085,7.097934236,174.7978318,5.107274072,125.9938553,5.05570969,126.2349622,5.083555716,0.1774,78.44374526,0.1258,151.7358301,0.0516,1.778349536,139.0258784,0.478260869,110.1595243,0.4327,0.5645,0.2326,93.81368598,95.63366919,91.92451721,35.85650528,45.92326542,40.08094645,6.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.98284625,64.059999085,7.097934236,174.7978318,5.107274072,125.9938553,5.05570969,126.2349622,5.083555716,0.1774,78.44374526,0.1258,151.7358301,0.0516,1.778349536,139.0258784,0.478260869,110.1595243,0.4327,0.5645,0.2326
"13050_543101","Anthony DeSclafani",2023,95.029999541,112.2104273,33,19,6.631578947,170.4707357,4.849271915,126.7703017,4.138206155,103.6004488,4.083096186,0.1809,79.96103242,0.0426,51.32363013,0.1383,2,156.3538276,0.436619718,100.5681701,0.4012,0.5851,0.2705,92.58632219,99.6787234,98.8881459,39.78816191,55.02934571,45.69183514,5.49,19,3.166991575,78.46892396,3.617345502,88.96121389,3.954143541,93.0201876,4.10566572,0.2249,96.45625317,0.0621,70.03819146,0.1627,1.091449074,84.40431294,0.44279661,101.7135237,0.45,0.6701,0.2756,3.89,29.060000228,7.280890607,152.6231224,6.528494653,139.3617837,5.606017375,125.6656586,5.547312799,0.162,68.62137263,0.1056,113.9247915,0.0563,1.752806998,131.6069324,0.4,92.63655185,0.3805,0.5845,0.2408,6.44,92.59555122,67.060000228,5.93133792521798,136.669869879531,5.22791210610964,121.51434886074,4.72212211963955,110.164571041608,4.72399919983083,0.185176259986815,79.7206309619321,0.075425529479269,83.7537885189232,0.109679063343716,1.63546232917737,125.244588834695,0.422500898104232,97.4555678178089,0.40605621822507,0.608922904778282,0.259074679329457
"13896_623167","Chris Flexen",2023,77.059999658,153.109184,28,121,4.016528926,108.0125885,4.707471132,122.8643854,5.046532114,128.3806205,5.044506084,0.159,71.56822246,0.0843,105.0296006,0.0747,1.371900826,109.521633,0.332474226,78.50297376,0.372,0.5939,0.2232,92.2591211,97.77455289,93.83449157,42.63966646,46.49218267,42.0302765,4.62,121,3.606672194,87.06349708,3.888025235,93.2873898,4.555854465,106.2836733,4.699517931,0.1687,73.1882899,0.054,63.48373365,0.1147,1.252316734,96.2461769,0.424295774,100.4343054,0.4305,0.6343,0.2373,4.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.64386189,242,3.81160056,97.53804279,4.2977481835,108.0758876,4.8011932895,117.3321469,4.8720120075,0.16385,72.37825618,0.06915,84.256667125,0.0947,1.31210878,102.88390495,0.378385,89.46863958,0.40125,0.6141,0.23025
"14739_621112","Paul Blackburn",2023,102.05999907,105.1849655,29,111.02999955,4.284443958,115.6416037,4.208241472,109.8947827,3.892795938,98.67011509,4.088894637,0.1906,85.77994581,0.0642,80.0449456,0.1263,1.257488793,100.3878877,0.473529411,111.8085675,0.3797,0.636,0.2741,86.27373508,102.2057419,97.13001706,38.43570986,54.8443808,46.56814987,4.14,111.008999865,5.869570085,142.2105751,5.465684385,131.0125874,4.547684663,106.0948216,4.707269698,0.1486,64.45922693,0.0571,67.20206722,0.0914,1.617392646,124.3039037,0.5,118.3541194,0.3774,0.5543,0.2364,5.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.71189954,222.038999415,5.07693206361098,128.924832999026,4.83690346618674,120.452686425327,4.22020933193824,102.382117243395,4.39805292560662,0.169601986107784,75.1205945901362,0.060650335746792,73.6241137276361,0.108851650360992,1.43742370026562,112.344764752725,0.486763453751361,115.081033922105,0.378550108763045,0.595153863452522,0.255251782768177
"11760_592767","Drew Smyly",2023,113.05999907,129.8064054,34,106.02999955,3.470230308,86.64739965,4.231555573,106.9830233,4.182759602,104.6995678,4.060422633,0.2036,90.01008992,0.0582,70.15377699,0.1454,1.194361109,93.37146545,0.401234567,92.4177826,0.4465,0.6846,0.2745,91.19367015,106.4927991,99.94175377,40.81016797,60.09083436,52.49338485,4.17,106.008999865,4.746384024,111.5029737,5.357343892,128.299144,4.443047155,104.6454982,4.411825273,0.2176,93.33021523,0.0758,85.50237942,0.1417,1.383281318,106.9723838,0.395348837,90.81443355,0.423,0.6407,0.276,5.05,21.030000114,3.796880997,86.82141021,1.785167571,42.3107218,2.622001688,59.08283524,3.079859605,0.3556,150.6355162,0.0778,83.88240182,0.2778,1.171876851,87.98864777,0.431372549,99.90216375,0.4665,0.6778,0.3275,3.66,92.5708244,233.068999529,4.08014944534278,97.9683989829863,4.52286910647356,110.843005238006,4.16032025593048,100.558940959423,4.13177747581181,0.223682833945729,96.9904943856606,0.0679736996531577,78.3736731518291,0.155663650337142,1.27826072028074,99.0720051948392,0.401276878135931,92.3638376617513,0.437615886288044,0.664018974189865,0.279964491238274
"27646_682847","Luis L. Ortiz",2023,73,111.1718899,24,16,4.5,109.6971727,3.67492981,92.24730667,4.43532827,110.9303546,4.649528997,0.2464,108.9324212,0.1449,174.7978725,0.1014,1.125,87.94902802,0.43902439,101.1220467,0.3782,0.6377,0.3164,117.0581818,95.73490909,102.4389091,61.73038691,44.11107585,53.57148691,2.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4320767,16,4.5,109.6971727,3.67492981,92.24730667,4.43532827,110.9303546,4.649528997,0.2464,108.9324212,0.1449,174.7978725,0.1014,1.125,87.94902802,0.43902439,101.1220467,0.3782,0.6377,0.3164
"19205_669947","Jesse Scholtens",2023,53.060000228,135.8350982,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27681_686610","Ken Waldichuk",2023,103,130.5212037,25,34.060000228,4.932687784,133.1383796,4.295121033,112.1970412,4.25635547,108.0323399,3.94698591,0.226,101.7357816,0.0685,85.34472517,0.1575,1.211537351,96.7194906,0.353535353,83.47587382,0.4471,0.6164,0.2509,100.8984642,98.64197952,100.2587031,60.22646647,48.81944278,56.51848558,4.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.06465375,34.060000228,4.932687784,133.1383796,4.295121033,112.1970412,4.25635547,108.0323399,3.94698591,0.226,101.7357816,0.0685,85.34472517,0.1575,1.211537351,96.7194906,0.353535353,83.47587382,0.4471,0.6164,0.2509
"13781_622072","Alex Wood",2023,47.029999541,144.6408644,32,130.05999907,5.096925483,131.0210802,3.762938317,98.72573966,3.408481991,85.59839121,3.453878744,0.236,104.3603771,0.0541,65.1948822,0.182,1.239792685,96.92316586,0.481578947,110.923789,0.4359,0.6342,0.2885,91.19832731,101.6919078,98.58413201,48.28069434,61.09955883,55.73426172,4,130.017999721,3.829317512,94.87945186,3.4801257,85.54676875,3.440000795,80.7947327,3.602515416,0.2598,111.4605589,0.0667,75.15209102,0.1932,1.182689401,91.46014112,0.50802139,116.6961186,0.4478,0.6462,0.3226,3.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.39744848,260.077998791,4.46322384892883,112.953184240824,3.62155484385297,92.1373183246127,3.42423884805338,83.1969498204311,3.52818507851681,0.247898078298605,107.909894704653,0.0603989826286732,70.1726826275596,0.187599095669932,1.21124565373364,94.1920945951371,0.494798033437832,113.809487720427,0.441849039149302,0.640199031074927,0.305547246637917
"21318_656731","Tylor Megill",2023,126.02999955,112.7363525,27,41.029999541,5.008068368,129.8470735,3.596301149,91.48768095,3.034378358,76.36937638,3.277624584,0.2701,119.4279385,0.0632,76.24803662,0.2069,1.20967835,94.56892007,0.428571428,98.71437887,0.4374,0.6322,0.2691,103.2536023,100.287464,102.6831412,56.44052485,53.80061571,54.37227678,4.31,41.0089998623,4.516726831,112.8765274,4.68675833,111.9776608,3.919476399,92.19586094,3.84927093,0.2612,112.0545459,0.0712,80.30764363,0.19,1.282527372,99.1808452,0.424489795,97.50831841,0.4492,0.6755,0.2677,3.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.745972,82.0389994033,4.76246048431383,121.36397244148,4.14139017630077,101.730048445445,3.47681409838558,84.2805930923241,3.56337459429882,0.265651139074963,115.742185890663,0.0671989761123928,78.2773205523365,0.19845216296257,1.24609353734865,96.8742923733767,0.426531133891681,98.1115029987948,0.443298489765779,0.653844458208326,0.268400179180331
"6632_471911","Carlos Carrasco",2023,90,163.0434127,36,152,3.967105263,102.8574234,3.533482441,89.91639481,3.452777692,86.69115173,3.604517498,0.2357,104.1936373,0.0636,76.66715942,0.1721,1.328947368,103.8930039,0.46031746,106.0265552,0.3872,0.6837,0.2711,92.14237148,104.9445688,102.0970149,45.53292153,59.59274795,54.73877536,4.08,152,6.037263505,150.8759252,5.219718535,124.8269457,4.318339436,101.6801571,4.439374694,0.211,90.50137006,0.0759,85.61630698,0.135,1.434781759,110.9550335,0.422619047,97.07859432,0.4139,0.6456,0.2643,4.69,68,2.911764706,65.70055792,3.588478616,80.65729626,3.647059724,81.83761536,3.91251382,0.2929,125.8577546,0.0964,106.562447,0.1964,1.205882353,91.1654891,0.443113772,104.7654344,0.4015,0.6393,0.3034,3.79,93.19846151,372,4.62006465791398,115.685771305806,4.23253519956989,102.488397589247,3.84196200184946,91.9284859855914,4.00194234662366,0.236063440860215,102.559054923441,0.0746215053763441,85.7885303462366,0.161382795698925,1.34969577233333,104.45202941828,0.441769047204301,102.139871683441,0.400723655913978,0.660016129032258,0.274225806451613
"11589_570632","José Ureña",2023,44.060000228,135.9122108,31,89.029999541,5.138061749,110.2374371,4.534072167,107.4776327,4.454271316,111.3976734,4.82887378,0.1515,66.99052635,0.096,115.7373782,0.0556,1.567164804,122.5161078,0.503378378,115.9449293,0.3431,0.5732,0.2212,87.48361093,98.28914057,94.74137242,43.17160018,45.05941495,43.16328676,4.94,89.0089998623,5.963855422,137.5074458,5.230271272,122.9351699,4.987569099,116.2631154,5.230045823,0.1425,61.81649041,0.0976,114.8109189,0.0449,1.626506024,125.0043078,0.526501766,124.6273058,0.4045,0.5594,0.2348,5.84,23.030000114,5.400007798,124.2899174,6.06285251,138.6840905,5.982932548,134.0758276,6.007112744,0.1442,61.10515232,0.125,134.8110043,0.0192,1.500002166,112.6254539,0.465753424,107.864478,0.3864,0.6154,0.2551,5.48,96.0846882,201.0689995173,5.5336258919341,123.918834183281,5.01736793983388,117.894676889935,4.86544047106274,116.149007630601,5.14141706586828,0.146679764151015,64.0259921339657,0.100029882304238,117.511905334505,0.0466941601789681,1.58574124835979,122.484727691668,0.509305134224279,118.862916934798,0.37523996992075,0.571924526436673,0.231103264087314
